parameters:
P = 0.900000	Q = 0.100000	D_A = 0.090000	error rate = 0.010000	average coverage per site = 3	sample size = 100	# of iterations = 10000

iteration	sample P	sample Q	sample error rate	sample p	sample D_A	best_major_allele_freq	best_D_A	best_f	estimated P	estimated Q	best_error	HWE_maxll	null_maxll	maxll	pol_llstat	HWE_llstat
9261	0.890000	0.110000	0.020833	0.890000	0.097900	0.880000	0.105600	1.000000	0.880000	0.120000	0.026042	-84.344615	-157.053822	-69.709756	174.688132	29.269717
9262	0.870000	0.130000	0.021807	0.870000	0.113100	0.850000	0.127500	1.000000	0.850000	0.150000	0.023364	-95.928270	-196.564791	-76.355915	240.417752	39.144710
9263	0.910000	0.090000	0.012945	0.910000	0.081900	0.910000	0.081900	1.000000	0.910000	0.090000	0.019417	-70.232083	-131.416815	-55.914546	151.004537	28.635074
9264	0.950000	0.050000	0.007326	0.950000	0.047500	0.955000	0.037975	0.883653	0.950000	0.040000	0.005495	-37.394309	-89.832189	-30.259092	119.146195	14.270434
9265	0.930000	0.070000	0.003436	0.930000	0.065100	0.930000	0.065100	1.000000	0.930000	0.070000	0.005155	-43.656890	-98.499029	-32.796078	131.405901	21.721623
9266	0.920000	0.080000	0.003205	0.920000	0.073600	0.940000	0.046400	0.822695	0.930000	0.050000	0.000000	-37.408243	-131.721648	-28.978120	205.487055	16.860246
9267	0.910000	0.090000	0.009119	0.910000	0.081900	0.910000	0.081900	1.000000	0.910000	0.090000	0.009119	-60.147649	-108.637674	-50.219377	116.836595	19.856543
9268	0.950000	0.050000	0.013423	0.950000	0.047500	0.950000	0.047500	1.000000	0.950000	0.050000	0.015101	-52.880671	-91.555065	-45.290904	92.528322	15.179534
9269	0.860000	0.140000	0.012461	0.860000	0.120400	0.870000	0.113100	1.000000	0.870000	0.130000	0.014019	-80.572747	-164.644252	-63.995884	201.296736	33.153727
9270	0.930000	0.070000	0.010830	0.930000	0.065100	0.910000	0.081900	1.000000	0.910000	0.090000	0.010830	-55.058409	-114.817571	-41.481498	146.672146	27.153822
9271	0.860000	0.140000	0.010453	0.860000	0.120400	0.850000	0.127500	1.000000	0.850000	0.150000	0.015679	-81.407838	-182.312348	-60.059944	244.504808	42.695786
9272	0.930000	0.070000	0.009677	0.930000	0.065100	0.905000	0.060975	0.709218	0.880000	0.070000	0.000000	-49.640356	-107.217732	-43.686554	127.062356	11.907605
9273	0.890000	0.110000	0.011070	0.890000	0.097900	0.880000	0.105600	1.000000	0.880000	0.120000	0.016605	-71.285895	-151.601234	-53.956265	195.289938	34.659260
9274	0.870000	0.130000	0.006757	0.870000	0.113100	0.855000	0.118975	0.959669	0.850000	0.140000	0.005068	-68.969954	-169.907581	-51.848418	236.118326	34.243072
9275	0.920000	0.080000	0.003289	0.920000	0.073600	0.920000	0.063600	0.864130	0.910000	0.070000	0.000000	-42.312799	-124.205200	-32.289156	183.832088	20.047286
9276	0.920000	0.080000	0.010309	0.920000	0.073600	0.930000	0.065100	1.000000	0.930000	0.070000	0.010309	-49.613073	-102.126246	-39.131508	125.989476	20.963130
9277	0.880000	0.120000	0.009934	0.880000	0.105600	0.870000	0.113100	1.000000	0.870000	0.130000	0.014901	-72.588391	-146.767815	-56.057976	181.419678	33.060830
9278	0.880000	0.120000	0.007194	0.880000	0.105600	0.860000	0.100400	0.833887	0.840000	0.120000	0.000000	-62.332668	-137.539864	-52.113673	170.852382	20.437990
9279	0.910000	0.090000	0.017606	0.910000	0.081900	0.880000	0.105600	1.000000	0.880000	0.120000	0.010563	-64.501266	-115.498520	-53.627470	123.742100	21.747590
9280	0.880000	0.120000	0.021875	0.880000	0.105600	0.870000	0.113100	1.000000	0.870000	0.130000	0.023438	-99.391238	-217.766308	-76.995727	281.541163	44.791022
9281	0.910000	0.090000	0.006309	0.910000	0.081900	0.895000	0.078975	0.840383	0.880000	0.090000	0.000000	-55.829038	-125.433967	-45.914468	159.038999	19.829141
9282	0.880000	0.120000	0.003497	0.880000	0.105600	0.870000	0.103100	0.911583	0.860000	0.120000	0.000000	-59.165636	-159.691413	-43.127923	233.126980	32.075425
9283	0.880000	0.120000	0.013793	0.880000	0.105600	0.880000	0.105600	1.000000	0.880000	0.120000	0.015517	-76.760839	-174.594947	-59.577499	230.034896	34.366680
9284	0.900000	0.100000	0.010204	0.900000	0.090000	0.910000	0.071900	0.877900	0.900000	0.080000	0.005102	-56.699718	-116.441350	-47.559431	137.763838	18.280573
9285	0.970000	0.030000	0.012500	0.970000	0.029100	0.965000	0.018775	0.555885	0.950000	0.020000	0.009375	-39.637427	-50.899612	-38.734451	24.330322	1.805952
9286	0.870000	0.130000	0.010870	0.870000	0.113100	0.860000	0.120400	1.000000	0.860000	0.140000	0.010870	-76.182344	-177.586140	-57.416475	240.339330	37.531737
9287	0.860000	0.140000	0.003185	0.860000	0.120400	0.860000	0.120400	1.000000	0.860000	0.140000	0.004777	-67.953399	-160.664321	-47.962211	225.404221	39.982378
9288	0.920000	0.080000	0.010714	0.920000	0.073600	0.915000	0.052775	0.678560	0.890000	0.060000	0.000000	-51.409489	-118.468485	-45.253598	146.429774	12.311782
9289	0.870000	0.130000	0.009585	0.870000	0.113100	0.860000	0.120400	1.000000	0.860000	0.140000	0.014377	-80.743890	-186.848936	-58.399092	256.899689	44.689596
9290	0.880000	0.120000	0.010135	0.880000	0.105600	0.870000	0.103100	0.911583	0.860000	0.120000	0.005068	-69.327997	-152.172622	-56.135852	192.073540	26.384289
9291	0.850000	0.150000	0.006969	0.850000	0.127500	0.855000	0.118975	0.959669	0.850000	0.140000	0.005226	-70.044939	-168.471072	-53.561759	229.818626	32.966360
9292	0.880000	0.120000	0.014815	0.880000	0.105600	0.880000	0.105600	1.000000	0.880000	0.120000	0.016667	-73.371655	-148.526661	-59.037308	178.978706	28.668694
9293	0.900000	0.100000	0.012862	0.900000	0.090000	0.905000	0.080975	0.941844	0.900000	0.090000	0.014469	-71.359328	-163.290709	-57.723242	211.134932	27.272170
9294	0.910000	0.090000	0.006211	0.910000	0.081900	0.920000	0.073600	1.000000	0.920000	0.080000	0.009317	-53.206067	-100.701295	-41.979028	117.444535	22.454079
9295	0.880000	0.120000	0.011905	0.880000	0.105600	0.890000	0.097900	1.000000	0.890000	0.110000	0.011905	-64.394890	-134.078877	-50.892621	166.372512	27.004537
9296	0.860000	0.140000	0.010101	0.860000	0.120400	0.860000	0.120400	1.000000	0.860000	0.140000	0.010101	-76.092096	-152.305913	-60.209952	184.191923	31.764289
9297	0.890000	0.110000	0.016892	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.010135	-74.133496	-123.421306	-65.368507	116.105597	17.529978
9298	0.890000	0.110000	0.003145	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.004717	-56.763314	-145.480216	-39.775939	211.408554	33.974750
9299	0.960000	0.040000	0.006410	0.960000	0.038400	0.960000	0.038400	1.000000	0.960000	0.040000	0.009615	-38.803555	-76.636981	-30.954789	91.364383	15.697532
9300	0.950000	0.050000	0.003717	0.950000	0.047500	0.960000	0.038400	1.000000	0.960000	0.040000	0.005576	-33.094854	-78.246198	-24.415868	107.660659	17.357972
9301	0.890000	0.110000	0.019608	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.014706	-86.326199	-180.058478	-70.760174	218.596609	31.132050
9302	0.870000	0.130000	0.000000	0.870000	0.113100	0.890000	0.097900	1.000000	0.890000	0.110000	0.000000	-46.744248	-119.851996	-31.628522	176.446948	30.231452
9303	0.880000	0.120000	0.013158	0.880000	0.105600	0.890000	0.097900	1.000000	0.890000	0.110000	0.014803	-71.729766	-140.671677	-57.534003	166.275348	28.391527
9304	0.860000	0.140000	0.006873	0.860000	0.120400	0.850000	0.127500	1.000000	0.850000	0.150000	0.010309	-73.466217	-166.250892	-53.692985	225.115813	39.546464
9305	0.890000	0.110000	0.006803	0.890000	0.097900	0.890000	0.087900	0.897855	0.880000	0.100000	0.005102	-59.355963	-139.502081	-47.094038	184.816086	24.523849
9306	0.890000	0.110000	0.012780	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.014377	-76.601950	-151.252110	-60.056388	182.391445	33.091125
9307	0.860000	0.140000	0.010676	0.860000	0.120400	0.870000	0.113100	1.000000	0.870000	0.130000	0.010676	-70.035616	-131.615810	-55.330004	152.571613	29.411226
9308	0.890000	0.110000	0.006734	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.010101	-66.420211	-152.305913	-48.909680	206.792465	35.021061
9309	0.900000	0.100000	0.006826	0.900000	0.090000	0.900000	0.090000	1.000000	0.900000	0.100000	0.005119	-61.148700	-139.382806	-46.534260	185.697093	29.228880
9310	0.940000	0.060000	0.012821	0.940000	0.056400	0.950000	0.047500	1.000000	0.950000	0.050000	0.019231	-53.232159	-80.686973	-45.769665	69.834617	14.924990
9311	0.860000	0.140000	0.012987	0.860000	0.120400	0.855000	0.118975	0.959669	0.850000	0.140000	0.009740	-80.414071	-180.383134	-66.043851	228.678567	28.740439
9312	0.910000	0.090000	0.006579	0.910000	0.081900	0.895000	0.078975	0.840383	0.880000	0.090000	0.000000	-55.260651	-153.225721	-43.367893	219.715657	23.785517
9313	0.870000	0.130000	0.003390	0.870000	0.113100	0.870000	0.113100	1.000000	0.870000	0.130000	0.005085	-63.097453	-163.961475	-43.209740	241.503471	39.775426
9314	0.880000	0.120000	0.007194	0.880000	0.105600	0.865000	0.111775	0.957183	0.860000	0.130000	0.005396	-64.674991	-149.687301	-49.751536	199.871528	29.846909
9315	0.920000	0.080000	0.003367	0.920000	0.073600	0.920000	0.073600	1.000000	0.920000	0.080000	0.005051	-46.228571	-95.243196	-35.202941	120.080511	22.051260
9316	0.910000	0.090000	0.003460	0.910000	0.081900	0.910000	0.081900	1.000000	0.910000	0.090000	0.005190	-48.695117	-98.348689	-37.680185	121.337007	22.029864
9317	0.930000	0.070000	0.022222	0.930000	0.065100	0.935000	0.055775	0.917729	0.930000	0.060000	0.028571	-72.437072	-111.216713	-66.189921	90.053585	12.494302
9318	0.900000	0.100000	0.017794	0.900000	0.090000	0.930000	0.065100	1.000000	0.930000	0.070000	0.016014	-59.790976	-86.649481	-55.260311	62.778340	9.061330
9319	0.870000	0.130000	0.006557	0.870000	0.113100	0.860000	0.120400	1.000000	0.860000	0.140000	0.009836	-66.901078	-124.301660	-52.217277	144.168766	29.367602
9320	0.870000	0.130000	0.006734	0.870000	0.113100	0.870000	0.113100	1.000000	0.870000	0.130000	0.010101	-69.094949	-149.241980	-52.460015	193.563930	33.269869
9321	0.900000	0.100000	0.000000	0.900000	0.090000	0.900000	0.090000	1.000000	0.900000	0.100000	0.000000	-44.573597	-120.423879	-29.678910	181.489938	29.789374
9322	0.920000	0.080000	0.006515	0.920000	0.073600	0.920000	0.073600	1.000000	0.920000	0.080000	0.009772	-54.450219	-117.618006	-41.995924	151.244164	24.908591
9323	0.890000	0.110000	0.012698	0.890000	0.097900	0.900000	0.090000	1.000000	0.900000	0.100000	0.014286	-72.794052	-151.495655	-57.899105	187.193099	29.789893
9324	0.920000	0.080000	0.009615	0.920000	0.073600	0.930000	0.065100	1.000000	0.930000	0.070000	0.014423	-58.056848	-114.539010	-45.570015	137.937991	24.973667
9325	0.910000	0.090000	0.025316	0.910000	0.081900	0.920000	0.073600	1.000000	0.920000	0.080000	0.023734	-84.638269	-151.616811	-73.637287	155.959048	22.001963
9326	0.870000	0.130000	0.003559	0.870000	0.113100	0.860000	0.120400	1.000000	0.860000	0.140000	0.005338	-62.701442	-144.080352	-45.418802	197.323100	34.565280
9327	0.840000	0.160000	0.005952	0.840000	0.134400	0.850000	0.127500	1.000000	0.850000	0.150000	0.008929	-75.982561	-178.771836	-54.298484	248.946704	43.368153
9328	0.880000	0.120000	0.006116	0.880000	0.105600	0.880000	0.105600	1.000000	0.880000	0.120000	0.004587	-69.765549	-171.517152	-50.883321	241.267662	37.764457
9329	0.920000	0.080000	0.010714	0.920000	0.073600	0.930000	0.065100	1.000000	0.930000	0.070000	0.010714	-54.147317	-111.712296	-44.693386	134.037820	18.907862
9330	0.900000	0.100000	0.020000	0.900000	0.090000	0.910000	0.081900	1.000000	0.910000	0.090000	0.025000	-77.881350	-143.381284	-65.858340	155.045888	24.046020
9331	0.900000	0.100000	0.006601	0.900000	0.090000	0.900000	0.090000	1.000000	0.900000	0.100000	0.009901	-63.903145	-156.151629	-46.476142	219.350973	34.854005
9332	0.880000	0.120000	0.003226	0.880000	0.105600	0.880000	0.105600	1.000000	0.880000	0.120000	0.004839	-65.436307	-174.961991	-44.093877	261.736228	42.684861
9333	0.970000	0.030000	0.028986	0.970000	0.029100	0.960000	0.038400	1.000000	0.960000	0.040000	0.027174	-64.185778	-104.434814	-56.680410	95.508807	15.010735
9334	0.920000	0.080000	0.011976	0.920000	0.073600	0.920000	0.073600	1.000000	0.920000	0.080000	0.013473	-64.839929	-112.677082	-53.669856	118.014452	22.340146
9335	0.910000	0.090000	0.006803	0.910000	0.081900	0.920000	0.063600	0.864130	0.910000	0.070000	0.005102	-49.205123	-109.491926	-39.916822	139.150208	18.576601
9336	0.890000	0.110000	0.007380	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.005535	-59.391592	-127.260587	-45.679475	163.162223	27.424234
9337	0.860000	0.140000	0.010381	0.860000	0.120400	0.850000	0.127500	1.000000	0.850000	0.150000	0.010381	-77.758652	-177.202043	-59.638519	235.127048	36.240267
9338	0.880000	0.120000	0.003333	0.880000	0.105600	0.860000	0.120400	1.000000	0.860000	0.140000	0.000000	-55.219140	-140.208807	-38.077767	204.262079	34.282745
9339	0.880000	0.120000	0.006734	0.880000	0.105600	0.890000	0.097900	1.000000	0.890000	0.110000	0.010101	-61.884314	-126.862112	-48.309857	157.104509	27.148914
9340	0.920000	0.080000	0.006369	0.920000	0.073600	0.925000	0.064375	0.927928	0.920000	0.070000	0.004777	-47.538980	-100.154710	-38.936928	122.435563	17.204104
9341	0.890000	0.110000	0.012658	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.014241	-75.417668	-160.928665	-60.057729	201.741872	30.719876
9342	0.870000	0.130000	0.000000	0.870000	0.113100	0.870000	0.113100	1.000000	0.870000	0.130000	0.000000	-55.098944	-163.510072	-35.902139	255.215864	38.393609
9343	0.970000	0.030000	0.012539	0.970000	0.029100	0.980000	0.019600	1.000000	0.980000	0.020000	0.009404	-38.853750	-55.453779	-35.698451	39.510656	6.310598
9344	0.950000	0.050000	0.021352	0.950000	0.047500	0.925000	0.054375	0.783784	0.910000	0.060000	0.010676	-57.323513	-94.095436	-52.543378	83.104116	9.560270
9345	0.910000	0.090000	0.026490	0.910000	0.081900	0.910000	0.081900	1.000000	0.910000	0.090000	0.029801	-82.861974	-127.371336	-72.762561	109.217550	20.198825
9346	0.920000	0.080000	0.007018	0.920000	0.073600	0.940000	0.056400	1.000000	0.940000	0.060000	0.010526	-45.132080	-83.086688	-36.513022	93.147332	17.238116
9347	0.870000	0.130000	0.006601	0.870000	0.113100	0.870000	0.113100	1.000000	0.870000	0.130000	0.009901	-69.391619	-146.890777	-52.526937	188.727680	33.729364
9348	0.940000	0.060000	0.010274	0.940000	0.056400	0.940000	0.046400	0.822695	0.930000	0.050000	0.005137	-41.318183	-91.155603	-34.496385	113.318436	13.643596
9349	0.920000	0.080000	0.009615	0.920000	0.073600	0.920000	0.073600	1.000000	0.920000	0.080000	0.014423	-60.658023	-114.539010	-48.152432	132.773156	25.011181
9350	0.900000	0.100000	0.003247	0.900000	0.090000	0.910000	0.081900	1.000000	0.910000	0.090000	0.004870	-53.308394	-124.589062	-37.891502	173.395120	30.833784
9351	0.890000	0.110000	0.010601	0.890000	0.097900	0.880000	0.105600	1.000000	0.880000	0.120000	0.010601	-69.856029	-150.394606	-53.666386	193.456441	32.379287
9352	0.930000	0.070000	0.006826	0.930000	0.065100	0.920000	0.053600	0.728261	0.900000	0.060000	0.000000	-46.271616	-102.282910	-39.977397	124.611027	12.588438
9353	0.940000	0.060000	0.015723	0.940000	0.056400	0.940000	0.056400	1.000000	0.940000	0.060000	0.018868	-62.205298	-100.429781	-53.810016	93.239531	16.790565
9354	0.920000	0.080000	0.012821	0.920000	0.073600	0.910000	0.081900	1.000000	0.910000	0.090000	0.014423	-65.941561	-138.327950	-53.003134	170.649632	25.876854
9355	0.900000	0.100000	0.010381	0.900000	0.090000	0.890000	0.097900	1.000000	0.890000	0.110000	0.005190	-64.117901	-135.736803	-52.280393	166.912820	23.675015
9356	0.880000	0.120000	0.015873	0.880000	0.105600	0.895000	0.078975	0.840383	0.880000	0.090000	0.009524	-71.069559	-154.626404	-60.332319	188.588170	21.474480
9357	0.890000	0.110000	0.006623	0.890000	0.097900	0.880000	0.105600	1.000000	0.880000	0.120000	0.009934	-63.846206	-130.693244	-48.270601	164.845286	31.151210
9358	0.830000	0.170000	0.021212	0.830000	0.141100	0.815000	0.135775	0.900514	0.800000	0.170000	0.013636	-101.318452	-217.136232	-83.288298	267.695868	36.060307
9359	0.930000	0.070000	0.013423	0.930000	0.065100	0.930000	0.065100	1.000000	0.930000	0.070000	0.015101	-59.222479	-102.669756	-50.654682	104.030148	17.135593
9360	0.940000	0.060000	0.003546	0.940000	0.056400	0.940000	0.056400	1.000000	0.940000	0.060000	0.005319	-38.259857	-75.080834	-30.163911	89.833845	16.191891
9361	0.930000	0.070000	0.007435	0.930000	0.065100	0.930000	0.065100	1.000000	0.930000	0.070000	0.011152	-50.710211	-103.817519	-39.131783	129.371472	23.156856
9362	0.930000	0.070000	0.013423	0.930000	0.065100	0.935000	0.045775	0.753188	0.920000	0.050000	0.005034	-50.646149	-99.016897	-45.576690	106.880413	10.138917
9363	0.890000	0.110000	0.006579	0.890000	0.097900	0.905000	0.070975	0.825531	0.890000	0.080000	0.000000	-50.252285	-120.798508	-42.354233	156.888550	15.796104
9364	0.880000	0.120000	0.003636	0.880000	0.105600	0.890000	0.087900	0.897855	0.880000	0.100000	0.000000	-51.073387	-127.726237	-39.169770	177.112934	23.807232
9365	0.880000	0.120000	0.006667	0.880000	0.105600	0.880000	0.105600	1.000000	0.880000	0.120000	0.010000	-65.893846	-146.520586	-48.409811	196.221550	34.968069
9366	0.940000	0.060000	0.019481	0.940000	0.056400	0.940000	0.056400	1.000000	0.940000	0.060000	0.019481	-64.738134	-99.735224	-58.283456	82.903537	12.909357
9367	0.920000	0.080000	0.009934	0.920000	0.073600	0.910000	0.081900	1.000000	0.910000	0.090000	0.009934	-60.614759	-124.011276	-47.392641	153.237270	26.444236
9368	0.890000	0.110000	0.003636	0.890000	0.097900	0.880000	0.105600	1.000000	0.880000	0.120000	0.005455	-59.438581	-152.200791	-41.839272	220.723039	35.198618
9369	0.890000	0.110000	0.020134	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.020134	-80.377063	-164.407954	-67.591063	193.633783	25.572000
9370	0.920000	0.080000	0.003390	0.920000	0.073600	0.930000	0.065100	1.000000	0.930000	0.070000	0.005085	-47.225049	-129.951773	-32.950329	194.002889	28.549440
9371	0.960000	0.040000	0.006897	0.960000	0.038400	0.960000	0.038400	1.000000	0.960000	0.040000	0.005172	-37.540802	-71.468598	-30.809010	81.319177	13.463584
9372	0.970000	0.030000	0.006849	0.970000	0.029100	0.970000	0.029100	1.000000	0.970000	0.030000	0.005137	-32.433980	-63.235489	-27.523880	71.423218	9.820200
9373	0.940000	0.060000	0.009934	0.940000	0.056400	0.960000	0.038400	1.000000	0.960000	0.040000	0.014901	-43.035678	-67.889264	-36.988803	61.800922	12.093750
9374	0.930000	0.070000	0.006873	0.930000	0.065100	0.930000	0.065100	1.000000	0.930000	0.070000	0.005155	-51.383761	-119.561444	-39.370061	160.382765	24.027399
9375	0.890000	0.110000	0.018519	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.027778	-82.735004	-160.038239	-65.081098	189.914282	35.307811
9376	0.870000	0.130000	0.017422	0.870000	0.113100	0.860000	0.120400	1.000000	0.860000	0.140000	0.020906	-85.885262	-168.471072	-68.571781	199.798582	34.626962
9377	0.840000	0.160000	0.019737	0.840000	0.134400	0.840000	0.134400	1.000000	0.840000	0.160000	0.019737	-96.829752	-188.087025	-77.610361	220.953327	38.438782
9378	0.820000	0.180000	0.018405	0.820000	0.147600	0.810000	0.153900	1.000000	0.810000	0.190000	0.018405	-108.123421	-234.263346	-82.535787	303.455119	51.175268
9379	0.900000	0.100000	0.005988	0.900000	0.090000	0.910000	0.081900	1.000000	0.910000	0.090000	0.004491	-60.915446	-156.927338	-44.456775	224.941127	32.917344
9380	0.900000	0.100000	0.015038	0.900000	0.090000	0.890000	0.097900	1.000000	0.890000	0.110000	0.022556	-70.698591	-135.987514	-57.141103	157.692824	27.114977
9381	0.900000	0.100000	0.027211	0.900000	0.090000	0.910000	0.081900	1.000000	0.910000	0.090000	0.035714	-89.066216	-160.878861	-72.917606	175.922511	32.297220
9382	0.920000	0.080000	0.013986	0.920000	0.073600	0.930000	0.065100	1.000000	0.930000	0.070000	0.015734	-56.526915	-90.747559	-50.050307	81.394503	12.953215
9383	0.890000	0.110000	0.020067	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.030100	-84.242224	-155.611795	-68.128123	174.967344	32.228201
9384	0.900000	0.100000	0.014599	0.900000	0.090000	0.900000	0.090000	1.000000	0.900000	0.100000	0.016423	-69.581167	-127.610501	-57.223637	140.773730	24.715061
